,DOWNTIME_ID,TRAIN_ID,DOWNTIME_TYPE_ID,DOWNTIME_START_DATE,DOWNTIME_END_DATE,DOWNTIME_LOCATION_ID,INITIAL_DOWNTIME_FLAG,DOWNTIME_EVENT_ID,DOWNTIME_EVENT_CAUSE_ID,DOWNTIME_EVENT_CLASS_ID,DOWNTIME_EVENT_PAR_CLASS_ID,DOWNTIME_EVENT_PAR_CLASS_NAME,DOWNTIME_DEPARTMENT_ID,DOWNTIME_EVENT_LOCATION_ID,DOWNTIME_EVENT_LOC_TYPE_ID,loaded,time_delta
3913,89393,45819984,True,2016-06-25 00:25:00,2016-06-25 02:09:00,21109,True,73352,22,1,1,False,3,21109,12,False,0 days 01:44:00.000000000
3914,89401,45835844,True,2016-06-25 03:31:00,2016-06-25 04:05:00,21020,False,73384,22,1,1,False,3,21022,12,True,0 days 00:34:00.000000000
3915,89418,45826984,False,2016-06-25 03:53:00,2016-06-25 05:30:00,321,True,73381,210,2,2,True,7,321,9,False,0 days 01:37:00.000000000
3916,89434,45841933,True,2016-06-25 08:55:00,2016-06-25 09:29:00,21017,True,73391,203,1,1,False,4,21017,12,False,0 days 00:34:00.000000000
3917,89176,45788935,True,2016-06-23 08:26:00,2016-06-23 08:46:00,21101,True,73169,92,1,1,False,11,21101,12,True,0 days 00:20:00.000000000
3918,89188,45792452,True,2016-06-23 08:33:00,2016-06-23 09:00:00,21022,True,73196,22,1,1,False,3,21022,12,True,0 days 00:27:00.000000000
3919,89234,45792452,True,2016-06-23 09:00:00,2016-06-23 09:18:00,21023,False,73194,37,4,2,True,2,21023,12,True,0 days 00:18:00.000000000
3920,89195,45785583,True,2016-06-23 08:33:00,2016-06-23 10:12:00,21307,True,73174,210,2,2,True,7,21307,12,True,0 days 01:39:00.000000000
3921,89211,45791805,True,2016-06-23 12:12:00,2016-06-23 12:42:00,21103,True,73182,92,1,1,False,11,21103,12,True,0 days 00:30:00.000000000
3922,89246,45805516,False,2016-06-23 21:20:00,2016-06-23 21:48:00,1000709,True,73220,92,1,1,False,11,1000709,9,False,0 days 00:28:00.000000000
3923,89264,45804986,False,2016-06-24 00:57:00,2016-06-24 02:04:00,320,True,73243,210,2,2,True,7,320,9,False,0 days 01:07:00.000000000
3924,89267,45796744,True,2016-06-24 00:58:00,2016-06-24 02:25:00,1000707,False,73265,203,1,1,False,4,21109,12,True,0 days 01:27:00.000000000
3925,89276,45796353,True,2016-06-24 00:59:00,2016-06-24 03:14:00,21109,False,73265,203,1,1,False,4,21109,12,False,0 days 02:15:00.000000000
3926,89308,45803979,False,2016-06-24 06:02:00,2016-06-24 07:46:00,33,True,73261,210,2,2,True,7,33,9,False,0 days 01:44:00.000000000
3927,89420,45819984,True,2016-06-24 12:00:00,2016-06-24 12:55:00,21012,False,73299,211,4,2,True,4,21012,12,False,0 days 00:55:00.000000000
3928,89335,45819984,True,2016-06-24 11:26:00,2016-06-24 12:00:00,21011,False,73298,202,2,2,True,4,21012,12,False,0 days 00:34:00.000000000
3929,89326,45802430,True,2016-06-24 11:27:00,2016-06-24 11:47:00,21018,False,73292,203,1,1,False,4,21018,12,False,0 days 00:20:00.000000000
3930,89349,45824121,False,2016-06-24 14:41:00,2016-06-24 15:07:00,1000709,True,73323,92,1,1,False,11,1000709,9,False,0 days 00:26:00.000000000
3931,89360,45819984,True,2016-06-24 18:04:00,2016-06-24 18:20:00,21103,True,73330,92,1,1,False,11,21103,12,True,0 days 00:16:00.000000000
3932,89426,45827337,False,2016-06-24 17:35:00,2016-06-24 18:04:00,1000709,True,73355,92,1,1,False,11,1000709,9,False,0 days 00:29:00.000000000
3933,89390,45821401,False,2016-06-24 22:14:00,2016-06-25 01:41:00,33,True,73368,210,2,2,True,7,33,9,False,0 days 03:27:00.000000000
3934,89394,45823232,False,2016-06-25 00:45:00,2016-06-25 02:25:00,321,True,73371,210,2,2,True,7,321,9,False,0 days 01:40:00.000000000
3935,89181,45792064,True,2016-06-23 08:43:00,2016-06-23 09:12:00,21026,True,73195,22,1,1,False,3,21026,12,True,0 days 00:29:00.000000000
3936,89242,45796353,True,2016-06-23 18:43:00,2016-06-23 19:48:00,21114,True,73218,92,1,1,False,11,21114,12,False,0 days 01:05:00.000000000
3937,89307,45803979,False,2016-06-24 01:47:00,2016-06-24 03:23:00,33,True,73260,210,2,2,True,7,33,9,False,0 days 01:36:00.000000000
3938,89356,45800597,True,2016-06-24 09:50:00,2016-06-24 10:30:00,21008,True,73293,57,4,2,True,4,21008,12,False,0 days 00:40:00.000000000
3939,89288,45800597,True,2016-06-24 04:40:00,2016-06-24 05:51:00,21026,True,73289,22,1,1,False,3,21026,12,False,0 days 01:11:00.000000000
3940,89362,45825305,True,2016-06-24 18:18:00,2016-06-24 18:51:00,21022,True,73310,22,1,1,False,3,21022,12,True,0 days 00:33:00.000000000
3941,89422,45839036,True,2016-06-25 07:30:00,2016-06-25 08:18:00,21022,False,73387,39,4,2,True,2,21023,12,True,0 days 00:48:00.000000000
3942,89423,45839959,True,2016-06-25 07:37:00,2016-06-25 08:24:00,21020,True,73390,22,1,1,False,3,21020,12,True,0 days 00:47:00.000000000
3943,89235,45796744,True,2016-06-23 15:59:00,2016-06-23 17:09:00,21030,True,73206,92,1,1,False,11,21030,12,True,0 days 01:10:00.000000000
3944,89312,45808473,False,2016-06-23 21:44:00,2016-06-23 22:14:00,1000709,True,73276,189,2,2,True,7,1000709,9,False,0 days 00:30:00.000000000
3945,89251,45799311,True,2016-06-23 21:42:00,2016-06-23 23:07:00,21114,True,73222,92,1,1,False,11,21114,12,False,0 days 01:25:00.000000000
3946,89274,45791805,True,2016-06-24 01:25:00,2016-06-24 03:00:00,21030,True,73246,22,1,1,False,3,21030,12,False,0 days 01:35:00.000000000
3947,89328,45796353,True,2016-06-24 11:52:00,2016-06-24 12:00:00,21018,False,73292,203,1,1,False,4,21018,12,False,0 days 00:08:00.000000000
3948,89410,45796353,True,2016-06-24 12:00:00,2016-06-24 12:09:00,21018,False,73292,203,1,1,False,4,21018,12,False,0 days 00:09:00.000000000
3949,89345,45813748,True,2016-06-24 12:08:00,2016-06-24 14:18:00,21109,True,73281,210,2,2,True,7,21109,12,True,0 days 02:10:00.000000000
3950,89329,45812551,True,2016-06-24 12:01:00,2016-06-24 12:30:00,21114,True,73277,210,2,2,True,7,21114,12,False,0 days 00:29:00.000000000
3951,89431,45833483,False,2016-06-24 21:50:00,2016-06-24 22:30:00,1000709,True,73362,210,2,2,True,7,1000709,9,False,0 days 00:40:00.000000000
3952,89445,45825305,True,2016-06-25 01:01:00,2016-06-25 13:21:00,21307,True,73383,98,2,2,True,11,21307,12,True,0 days 12:20:00.000000000
3953,89156,45788931,True,2016-06-23 05:27:00,2016-06-23 05:49:00,21027,False,73162,67,4,2,True,4,21027,12,False,0 days 00:22:00.000000000
3954,89218,45796744,True,2016-06-23 12:53:00,2016-06-23 14:11:00,21020,False,73197,22,1,1,False,3,21022,12,True,0 days 01:18:00.000000000
3955,89216,45796353,True,2016-06-23 12:55:00,2016-06-23 14:07:00,21022,True,73197,22,1,1,False,3,21022,12,True,0 days 01:12:00.000000000
3956,89219,45797005,True,2016-06-23 13:12:00,2016-06-23 14:21:00,21019,False,73197,22,1,1,False,3,21022,12,False,0 days 01:09:00.000000000
3957,89232,45796353,True,2016-06-23 16:04:00,2016-06-23 16:30:00,21101,True,73205,92,1,1,False,11,21101,12,True,0 days 00:26:00.000000000
3958,89240,45803439,True,2016-06-23 18:56:00,2016-06-23 19:11:00,21113,True,73217,92,1,1,False,11,21113,12,True,0 days 00:15:00.000000000
3959,89241,45796744,True,2016-06-23 18:58:00,2016-06-23 19:25:00,21105,True,73208,92,1,1,False,11,21105,12,True,0 days 00:27:00.000000000
3960,89243,45799311,True,2016-06-23 19:04:00,2016-06-23 19:58:00,21103,True,73209,92,1,1,False,11,21103,12,True,0 days 00:54:00.000000000
3961,89248,45803979,True,2016-06-23 21:54:00,2016-06-23 22:25:00,21028,True,73210,92,1,1,False,11,21028,12,True,0 days 00:31:00.000000000
3962,89250,45805515,True,2016-06-23 22:05:00,2016-06-23 22:35:00,21020,True,73202,22,1,1,False,3,21020,12,True,0 days 00:30:00.000000000
3963,89271,45793839,True,2016-06-24 01:30:00,2016-06-24 02:43:00,21012,False,73287,67,4,2,True,4,21010,12,False,0 days 01:13:00.000000000
3964,89277,45788934,True,2016-06-24 01:51:00,2016-06-24 03:22:00,21030,True,73251,22,1,1,False,3,21030,12,False,0 days 01:31:00.000000000
3965,89317,45802429,True,2016-06-24 09:01:00,2016-06-24 11:03:00,21019,True,73291,67,4,2,True,4,21019,12,True,0 days 02:02:00.000000000
3966,89336,45796744,True,2016-06-24 12:32:00,2016-06-24 12:57:00,21018,False,73292,203,1,1,False,4,21018,12,False,0 days 00:25:00.000000000
3967,89355,45825439,False,2016-06-24 15:55:00,2016-06-24 16:24:00,341,True,73325,210,2,2,True,7,341,9,False,0 days 00:29:00.000000000
3968,89427,45830725,False,2016-06-24 18:44:00,2016-06-24 20:26:00,1000709,True,73358,210,2,2,True,7,1000709,9,False,0 days 01:42:00.000000000
3969,89372,45824908,True,2016-06-24 18:40:00,2016-06-24 21:12:00,21028,True,73333,210,2,2,True,7,21028,12,True,0 days 02:32:00.000000000
3970,89383,45821272,False,2016-06-24 22:12:00,2016-06-24 23:27:00,321,True,73338,210,2,2,True,7,321,9,False,0 days 01:15:00.000000000
3971,89392,45831370,True,2016-06-25 01:05:00,2016-06-25 02:01:00,21027,True,73370,92,1,1,False,11,21027,12,False,0 days 00:56:00.000000000
3972,89407,45830728,True,2016-06-25 04:26:00,2016-06-25 05:15:00,1000827,True,73380,210,2,2,True,7,1000827,12,False,0 days 00:49:00.000000000
3973,89403,45819984,True,2016-06-25 04:23:00,2016-06-25 04:53:00,21101,True,73375,92,1,1,False,11,21101,12,False,0 days 00:30:00.000000000
3974,89458,45845770,False,2016-06-25 08:01:00,2016-06-25 10:14:00,1000709,True,73421,210,2,2,True,7,1000709,9,False,0 days 02:13:00.000000000
3975,89201,45792452,True,2016-06-23 09:27:00,2016-06-23 10:36:00,21023,False,73194,37,4,2,True,2,21023,12,False,0 days 01:09:00.000000000
3976,89199,45788935,True,2016-06-23 09:26:00,2016-06-23 10:30:00,21103,True,73176,92,1,1,False,11,21103,12,True,0 days 01:04:00.000000000
3977,89311,45804582,False,2016-06-23 18:10:00,2016-06-23 19:05:00,1000709,True,73275,92,1,1,False,11,1000709,9,False,0 days 00:55:00.000000000
3978,89266,45788935,True,2016-06-24 01:48:00,2016-06-24 02:11:00,21014,False,73287,67,4,2,True,4,21010,12,False,0 days 00:23:00.000000000
3979,89287,45796353,True,2016-06-24 05:16:00,2016-06-24 05:36:00,21101,True,73253,92,1,1,False,11,21101,12,False,0 days 00:20:00.000000000
3980,89425,45827337,False,2016-06-24 16:06:00,2016-06-24 16:44:00,1000709,True,73356,210,2,2,True,7,1000709,9,False,0 days 00:38:00.000000000
3981,89368,45823232,True,2016-06-24 19:04:00,2016-06-24 20:24:00,21301,True,73331,210,2,2,True,7,21301,12,True,0 days 01:20:00.000000000
3982,89380,45825044,True,2016-06-24 22:04:00,2016-06-24 23:07:00,21028,True,73337,210,2,2,True,7,21028,12,True,0 days 01:03:00.000000000
3983,89428,45835973,False,2016-06-25 01:32:00,2016-06-25 04:04:00,1000709,True,73359,210,2,2,True,7,1000709,9,False,0 days 02:32:00.000000000
3984,89408,45835842,True,2016-06-25 04:43:00,2016-06-25 05:18:00,21021,True,73385,37,4,2,True,2,21021,12,False,0 days 00:35:00.000000000
3985,89179,45779503,True,2016-06-23 06:12:00,2016-06-23 08:56:00,21109,True,73151,22,1,1,False,3,21109,12,False,0 days 02:44:00.000000000
3986,89247,45791805,True,2016-06-23 19:27:00,2016-06-23 22:11:00,21109,True,73221,98,2,2,True,11,21109,12,False,0 days 02:44:00.000000000
3987,89275,45802429,False,2016-06-24 01:31:00,2016-06-24 03:04:00,330,True,73250,210,2,2,True,7,330,6,False,0 days 01:33:00.000000000
3988,89314,45800597,False,2016-06-24 00:16:00,2016-06-24 01:46:00,32100,True,73263,210,2,2,True,7,32100,6,False,0 days 01:30:00.000000000
3989,89268,45810102,True,2016-06-24 02:03:00,2016-06-24 02:30:00,21008,False,73287,67,4,2,True,4,21010,12,True,0 days 00:27:00.000000000
3990,89334,45805515,False,2016-06-24 11:12:00,2016-06-24 12:13:00,330,True,73282,210,2,2,True,7,330,6,False,0 days 01:01:00.000000000
3991,89429,45841676,False,2016-06-25 04:52:00,2016-06-25 06:36:00,1000709,True,73361,210,2,2,True,7,1000709,9,False,0 days 01:44:00.000000000
3992,89430,45841676,False,2016-06-25 07:40:00,2016-06-25 08:10:00,1000709,True,73360,210,2,2,True,7,1000709,9,False,0 days 00:30:00.000000000
3993,89433,45835844,True,2016-06-25 08:23:00,2016-06-25 09:19:00,21114,True,73364,210,2,2,True,7,21114,12,False,0 days 00:56:00.000000000
3994,89185,45792197,False,2016-06-23 05:39:00,2016-06-23 06:07:00,1000709,True,73156,92,1,1,False,11,1000709,9,False,0 days 00:28:00.000000000
3995,89200,45793839,True,2016-06-23 09:45:00,2016-06-23 10:31:00,21021,False,73194,37,4,2,True,2,21023,12,False,0 days 00:46:00.000000000
3996,89319,45802430,True,2016-06-24 09:35:00,2016-06-24 11:23:00,21019,False,73291,67,4,2,True,4,21019,12,True,0 days 01:48:00.000000000
3997,89338,45819984,True,2016-06-24 12:59:00,2016-06-24 13:15:00,21012,False,73299,211,4,2,True,4,21012,12,True,0 days 00:16:00.000000000
3998,89357,45814272,False,2016-06-24 16:15:00,2016-06-24 17:19:00,330,True,73329,210,2,2,True,7,330,6,False,0 days 01:04:00.000000000
3999,89342,45822967,False,2016-06-24 13:06:00,2016-06-24 13:43:00,341,True,73280,92,1,1,False,11,341,9,False,0 days 00:37:00.000000000
4000,89379,45813748,True,2016-06-24 22:22:00,2016-06-24 22:43:00,1000683,True,73336,203,1,1,False,4,1000683,12,False,0 days 00:21:00.000000000
4001,89788,45821401,True,2016-06-25 04:10:00,2016-06-25 05:03:00,1000826,True,73376,37,4,2,True,2,21301,12,False,0 days 00:53:00.000000000
4002,89244,45803979,True,2016-06-23 19:44:00,2016-06-23 20:03:00,21018,True,73201,22,1,1,False,3,21018,12,True,0 days 00:19:00.000000000
4003,89263,45794419,True,2016-06-23 23:05:00,2016-06-24 02:01:00,21109,True,73265,203,1,1,False,4,21109,12,False,0 days 02:56:00.000000000
4004,89527,45865099,True,2016-06-26 06:24:00,2016-06-26 07:33:00,21028,True,73483,92,1,1,False,11,21028,12,True,0 days 01:09:00.000000000
4005,89548,45868025,True,2016-06-26 09:56:00,2016-06-26 10:33:00,21027,True,73511,92,1,1,False,11,21027,12,False,0 days 00:37:00.000000000
4006,89574,45862225,True,2016-06-26 13:26:00,2016-06-26 14:47:00,21105,True,73514,66,4,2,True,4,21105,12,False,0 days 01:21:00.000000000
4007,89644,45860323,True,2016-06-26 14:35:00,2016-06-26 14:55:00,21022,True,73507,22,1,1,False,3,21022,12,False,0 days 00:20:00.000000000
4008,89601,45867779,False,2016-06-26 19:10:00,2016-06-26 22:43:00,343,False,73524,66,4,2,True,4,21109,12,False,0 days 03:33:00.000000000
4009,89182,45782553,False,2016-06-22 19:25:00,2016-06-22 20:09:00,1000709,True,73153,92,1,1,False,11,1000709,9,False,0 days 00:44:00.000000000
4010,89547,45855423,True,2016-06-26 10:10:00,2016-06-26 10:31:00,21018,True,73467,203,1,1,False,4,21018,12,False,0 days 00:21:00.000000000
4011,89590,45871013,False,2016-06-26 17:34:00,2016-06-26 19:02:00,320,True,73517,192,2,2,True,7,320,9,False,0 days 01:28:00.000000000
4012,89647,45862225,True,2016-06-26 20:10:00,2016-06-26 20:46:00,21019,True,73509,68,4,2,True,4,21019,12,False,0 days 00:36:00.000000000
4013,89645,45862225,True,2016-06-26 22:35:00,2016-06-26 22:36:00,21008,True,73508,22,1,1,False,3,21008,12,False,0 days 00:01:00.000000000
4014,89593,45878045,True,2016-06-26 17:31:00,2016-06-26 20:37:00,21114,True,73560,15,2,2,True,7,21114,12,False,0 days 03:06:00.000000000
4015,89084,45769780,True,2016-06-22 13:55:00,2016-06-22 15:14:00,1000827,True,73097,219,1,1,False,10,1000827,12,False,0 days 01:19:00.000000000
4016,89097,45773872,True,2016-06-22 17:13:00,2016-06-22 17:53:00,21103,True,73100,92,1,1,False,11,21103,12,True,0 days 00:40:00.000000000
4017,89109,45765810,True,2016-06-22 20:18:00,2016-06-22 20:36:00,21012,False,73074,94,4,2,True,4,21011,12,False,0 days 00:18:00.000000000
4018,89123,45783069,False,2016-06-22 20:33:00,2016-06-22 22:38:00,341,True,73094,210,2,2,True,7,341,9,False,0 days 02:05:00.000000000
4019,89114,45765679,True,2016-06-22 20:24:00,2016-06-22 21:05:00,21103,True,73109,92,1,1,False,11,21103,12,False,0 days 00:41:00.000000000
4020,89125,45775019,False,2016-06-22 21:17:00,2016-06-22 22:50:00,33,True,73112,210,2,2,True,7,33,9,False,0 days 01:33:00.000000000
4021,89146,45784324,True,2016-06-23 03:21:00,2016-06-23 03:53:00,21028,True,73161,92,1,1,False,11,21028,12,True,0 days 00:32:00.000000000
4022,89643,45856692,True,2016-06-26 12:20:00,2016-06-26 12:31:00,21020,True,73506,22,1,1,False,3,21020,12,False,0 days 00:11:00.000000000
4023,89575,45871013,True,2016-06-26 14:02:00,2016-06-26 14:59:00,21028,True,73515,202,2,2,True,4,21028,12,True,0 days 00:57:00.000000000
4024,89588,45872198,True,2016-06-26 17:37:00,2016-06-26 18:29:00,21022,True,73500,22,1,1,False,3,21022,12,True,0 days 00:52:00.000000000
4025,89136,45788424,False,2016-06-23 00:21:00,2016-06-23 02:18:00,341,True,73144,189,2,2,True,7,341,9,False,0 days 01:57:00.000000000
4026,89129,45783941,True,2016-06-23 00:11:00,2016-06-23 00:43:00,21022,True,73183,22,1,1,False,3,21022,12,True,0 days 00:32:00.000000000
4027,89184,45792197,False,2016-06-23 03:38:00,2016-06-23 04:46:00,1000709,True,73154,92,1,1,False,11,1000709,9,False,0 days 01:08:00.000000000
4028,89642,45861094,True,2016-06-26 15:45:00,2016-06-26 16:10:00,21022,True,73505,22,1,1,False,3,21022,12,False,0 days 00:25:00.000000000
4029,89640,45866919,True,2016-06-26 17:55:00,2016-06-26 18:12:00,21022,True,73504,22,1,1,False,3,21022,12,False,0 days 00:17:00.000000000
4030,89620,45882230,True,2016-06-27 00:19:00,2016-06-27 01:50:00,21022,True,73568,22,1,1,False,3,21022,12,True,0 days 01:31:00.000000000
4031,89115,45779503,True,2016-06-22 20:47:00,2016-06-22 21:13:00,21026,True,73076,22,1,1,False,3,21026,12,True,0 days 00:26:00.000000000
4032,89151,45785583,True,2016-06-23 03:47:00,2016-06-23 05:39:00,21027,True,73162,67,4,2,True,4,21027,12,False,0 days 01:52:00.000000000
4033,89528,45866919,True,2016-06-26 07:11:00,2016-06-26 07:43:00,21027,True,73484,92,1,1,False,11,21027,12,False,0 days 00:32:00.000000000
4034,89551,45865099,True,2016-06-26 10:42:00,2016-06-26 11:10:00,21105,True,73512,203,1,1,False,4,21105,12,True,0 days 00:28:00.000000000
4035,89553,45853002,True,2016-06-26 10:46:00,2016-06-26 11:13:00,21004,True,73526,203,1,1,False,4,21004,12,False,0 days 00:27:00.000000000
4036,89552,45854656,True,2016-06-26 10:50:00,2016-06-26 11:10:00,21018,False,73467,203,1,1,False,4,21018,12,False,0 days 00:20:00.000000000
4037,89582,45868150,True,2016-06-26 14:41:00,2016-06-26 16:31:00,21109,False,73523,15,2,2,True,7,1000712,9,True,0 days 01:50:00.000000000
4038,89597,45878044,True,2016-06-26 21:18:00,2016-06-26 21:46:00,21028,True,73518,92,1,1,False,11,21028,12,True,0 days 00:28:00.000000000
4039,89622,45882360,True,2016-06-27 00:43:00,2016-06-27 01:57:00,21020,False,73568,22,1,1,False,3,21022,12,True,0 days 01:14:00.000000000
4040,89657,45888307,False,2016-06-27 03:24:00,2016-06-27 04:25:00,1000709,True,73605,11,2,2,True,7,1000709,9,False,0 days 01:01:00.000000000
4041,89627,45885221,True,2016-06-27 03:35:00,2016-06-27 04:06:00,21022,True,73570,22,1,1,False,3,21022,12,True,0 days 00:31:00.000000000
4042,89628,45885560,True,2016-06-27 03:39:00,2016-06-27 04:10:00,21020,False,73570,22,1,1,False,3,21022,12,True,0 days 00:31:00.000000000
4043,89615,45872875,True,2016-06-27 00:52:00,2016-06-27 01:21:00,21301,True,73585,92,1,1,False,11,21301,12,False,0 days 00:29:00.000000000
4044,89091,45768606,False,2016-06-22 14:49:00,2016-06-22 16:00:00,320,True,73098,210,2,2,True,7,320,9,False,0 days 01:11:00.000000000
4045,89081,45774764,True,2016-06-22 14:38:00,2016-06-22 14:57:00,21022,True,73072,22,1,1,False,3,21022,12,True,0 days 00:19:00.000000000
4046,89080,45775913,True,2016-06-22 14:39:00,2016-06-22 14:55:00,21113,True,73086,92,1,1,False,11,21113,12,True,0 days 00:16:00.000000000
4047,89104,45781778,False,2016-06-22 18:34:00,2016-06-22 19:50:00,34100,True,73091,210,2,2,True,7,34100,6,False,0 days 01:16:00.000000000
4048,89130,45779503,True,2016-06-23 00:24:00,2016-06-23 00:55:00,21105,True,73159,92,1,1,False,11,21105,12,True,0 days 00:31:00.000000000
4049,89148,45773872,True,2016-06-23 04:07:00,2016-06-23 04:49:00,21026,True,73187,22,1,1,False,3,21026,12,False,0 days 00:42:00.000000000
4050,89530,45867779,True,2016-06-26 07:18:00,2016-06-26 08:08:00,21022,True,73466,22,1,1,False,3,21022,12,True,0 days 00:50:00.000000000
4051,89570,45850435,False,2016-06-26 08:57:00,2016-06-26 14:30:00,1000712,True,73523,15,2,2,True,7,1000712,9,False,0 days 05:33:00.000000000
4052,89594,45865099,True,2016-06-26 18:31:00,2016-06-26 21:18:00,21109,True,73524,66,4,2,True,4,21109,12,False,0 days 02:47:00.000000000
4053,89616,45881979,True,2016-06-27 00:55:00,2016-06-27 01:33:00,21028,True,73586,92,1,1,False,11,21028,12,True,0 days 00:38:00.000000000
4054,89630,45876745,True,2016-06-27 04:12:00,2016-06-27 04:31:00,1000683,True,73589,92,1,1,False,11,1000683,12,False,0 days 00:19:00.000000000
4055,89124,45774764,False,2016-06-22 18:21:00,2016-06-22 22:45:00,320,True,73111,210,2,2,True,7,320,9,False,0 days 04:24:00.000000000
4056,89147,45777073,False,2016-06-23 02:39:00,2016-06-23 03:58:00,343,True,73146,193,4,2,True,1,34302,6,False,0 days 01:19:00.000000000
4057,89531,45864319,True,2016-06-26 07:30:00,2016-06-26 08:10:00,21105,True,73485,92,1,1,False,11,21105,12,True,0 days 00:40:00.000000000
4058,89654,45878918,False,2016-06-26 17:04:00,2016-06-26 18:19:00,1000709,True,73603,189,2,2,True,7,1000709,9,False,0 days 01:15:00.000000000
4059,89600,45880941,True,2016-06-26 21:42:00,2016-06-26 22:30:00,21022,True,73501,22,1,1,False,3,21022,12,True,0 days 00:48:00.000000000
4060,89090,45775913,True,2016-06-22 15:05:00,2016-06-22 15:57:00,21114,True,73088,92,1,1,False,11,21114,12,False,0 days 00:52:00.000000000
4061,89102,45773872,True,2016-06-22 18:20:00,2016-06-22 18:39:00,21105,True,73105,92,1,1,False,11,21105,12,True,0 days 00:19:00.000000000
4062,89183,45790634,False,2016-06-23 03:06:00,2016-06-23 04:17:00,1000709,True,73155,92,1,1,False,11,1000709,9,False,0 days 01:11:00.000000000
4063,89533,45864580,True,2016-06-26 07:59:00,2016-06-26 08:32:00,1000827,True,73487,22,1,1,False,3,1000827,12,False,0 days 00:33:00.000000000
4064,89556,45859813,True,2016-06-26 11:25:00,2016-06-26 11:42:00,21018,True,73498,22,1,1,False,3,21018,12,False,0 days 00:17:00.000000000
4065,89623,45868150,True,2016-06-27 01:35:00,2016-06-27 02:27:00,21030,True,73587,92,1,1,False,11,21030,12,False,0 days 00:52:00.000000000
4066,89186,45769780,True,2016-06-22 17:00:00,2016-06-22 17:58:00,21307,True,73103,203,1,1,False,4,21307,12,True,0 days 00:58:00.000000000
4067,89099,45769780,True,2016-06-22 15:17:00,2016-06-22 17:00:00,21307,False,73097,219,1,1,False,10,1000827,12,True,0 days 01:43:00.000000000
4068,89103,45776940,True,2016-06-22 18:33:00,2016-06-22 19:16:00,21030,True,73106,92,1,1,False,11,21030,12,True,0 days 00:43:00.000000000
4069,89121,45779503,True,2016-06-22 21:53:00,2016-06-22 22:28:00,21030,True,73110,92,1,1,False,11,21030,12,True,0 days 00:35:00.000000000
4070,89134,45767449,True,2016-06-23 01:00:00,2016-06-23 01:21:00,21014,True,73184,24,1,1,False,3,21014,12,False,0 days 00:21:00.000000000
4071,89135,45784327,True,2016-06-23 01:08:00,2016-06-23 01:40:00,21022,True,73185,22,1,1,False,3,21022,12,True,0 days 00:32:00.000000000
4072,89149,45788931,True,2016-06-23 04:43:00,2016-06-23 05:22:00,21026,False,73162,67,4,2,True,4,21027,12,True,0 days 00:39:00.000000000
4073,89150,45775019,True,2016-06-23 04:46:00,2016-06-23 05:37:00,21029,False,73162,67,4,2,True,4,21027,12,True,0 days 00:51:00.000000000
4074,89160,45777073,True,2016-06-23 04:53:00,2016-06-23 06:45:00,21109,True,73148,22,1,1,False,3,21109,12,False,0 days 01:52:00.000000000
4075,88300,45633110,False,2016-06-16 01:28:00,2016-06-16 03:52:00,321,True,72391,28,1,1,False,7,321,9,False,0 days 02:24:00.000000000
4076,88313,45635387,True,2016-06-16 05:17:00,2016-06-16 07:27:00,21109,True,72419,28,1,1,False,7,21109,12,True,0 days 02:10:00.000000000
4077,88107,45600835,True,2016-06-14 09:56:00,2016-06-14 10:50:00,21030,True,72227,92,1,1,False,11,21030,12,True,0 days 00:54:00.000000000
4078,88204,45590966,True,2016-06-14 13:05:00,2016-06-14 13:06:00,21005,True,72244,69,4,2,True,4,21005,12,False,0 days 00:01:00.000000000
4079,88145,45599279,True,2016-06-14 16:44:00,2016-06-14 18:45:00,21109,True,72271,22,1,1,False,3,21109,12,False,0 days 02:01:00.000000000
4080,88154,45609366,True,2016-06-14 19:26:00,2016-06-14 21:03:00,21020,False,72250,22,1,1,False,3,21022,12,True,0 days 01:37:00.000000000
4081,88162,45610796,True,2016-06-14 22:37:00,2016-06-14 22:58:00,21022,True,72251,22,1,1,False,3,21022,12,True,0 days 00:21:00.000000000
4082,88164,45601625,True,2016-06-14 22:45:00,2016-06-14 23:06:00,1000683,True,72264,92,1,1,False,11,1000683,12,False,0 days 00:21:00.000000000
4083,88203,45608119,False,2016-06-15 05:03:00,2016-06-15 06:38:00,330,True,72312,15,2,2,True,7,330,6,False,0 days 01:35:00.000000000
4084,88218,45619703,False,2016-06-15 04:37:00,2016-06-15 05:11:00,1000709,True,72285,28,1,1,False,7,1000709,9,False,0 days 00:34:00.000000000
4085,88199,45619708,True,2016-06-15 05:17:00,2016-06-15 05:45:00,21006,False,72319,37,4,2,True,2,21008,12,True,0 days 00:28:00.000000000
4086,88212,45596553,True,2016-06-15 08:56:00,2016-06-15 09:12:00,21024,True,72342,22,1,1,False,3,21024,12,True,0 days 00:16:00.000000000
4087,88220,45606063,True,2016-06-15 09:06:00,2016-06-15 09:41:00,21017,True,72343,22,1,1,False,3,21017,12,True,0 days 00:35:00.000000000
4088,88237,45608119,True,2016-06-15 12:11:00,2016-06-15 12:35:00,21018,True,72349,22,1,1,False,3,21018,12,False,0 days 00:24:00.000000000
4089,88256,45619705,False,2016-06-15 13:10:00,2016-06-15 16:32:00,33,True,72365,28,1,1,False,7,33,9,False,0 days 03:22:00.000000000
